# Postprocessed results of turbulent pipe flow 
# Velocity fluctuations 
# ------------------------------------------------------------------
# uTau = 0.0241079 
# nu = 1.20482e-05 
# ------------------------------------------------------------------
# r	 1-r	 y+	 urur	 utut	 uzuz	 urut	 uruz	 utuz	 
# ------------------------------------------------------------------
0.891744385375415	0.108255614624585	216.710512031790	1.21185876252495	1.81131232393597	4.15760904772072	0.000137884000000000	-0.879063495184379	-0.00441869296695525
0.890520286257375	0.109479713742625	219.160963655644	1.21093347450437	1.80630716203154	4.15041652506608	0.000173573900000000	-0.877951230335002	-0.00440410803569406
0.889290201697924	0.110709798302076	221.623397180644	1.21000115324357	1.80133494439333	4.14320782281743	0.000169831700000000	-0.876831111600474	-0.00438749587001654
0.888054151098072	0.111945848901928	224.097773769055	1.20906148098372	1.79639490912160	4.13598181257230	0.000176516800000000	-0.875703197991908	-0.00436952755327067
0.886812153943965	0.113187846056035	226.584054412715	1.20811413898684	1.79148776648838	4.12873691715560	0.000186205400000000	-0.874567614240985	-0.00435016109135354
0.885564229806563	0.114435770193437	229.082199933675	1.20715889550845	1.78661546597436	4.12147181521251	0.000179362400000000	-0.873424650441793	-0.00432963233919537
0.884310398341324	0.115689601658676	231.592170984837	1.20619566134739	1.78177997800159	4.11418575833400	0.000169175500000000	-0.872274636084309	-0.00430894533175362
0.883050679287887	0.116949320712113	234.113928050586	1.20522442684177	1.77698180383489	4.10687898619185	0.000157744200000000	-0.871117689330425	-0.00428964137184631
0.881785092469745	0.118214907530255	236.647431447443	1.20424518963386	1.77222008184676	4.09955214463799	0.000190361500000000	-0.869953787324731	-0.00427291623394006
0.880513657793928	0.119486342206072	239.192641324703	1.20325797484691	1.76749362514437	4.09220483659009	0.000206598000000000	-0.868782785997079	-0.00425912545293773
0.879236395250680	0.120763604749320	241.749517665077	1.20226276304620	1.76280092528801	4.08483593500492	0.000196624400000000	-0.867604496302802	-0.00424880172119918
0.877953324913137	0.122046675086863	244.318020285343	1.20125936905719	1.75814031664345	4.07744453966333	0.000194490200000000	-0.866418858041649	-0.00424290168284912
0.876664466937001	0.123335533062999	246.898108836993	1.20024750635713	1.75351012036852	4.07003068357172	0.000190014400000000	-0.865225899900176	-0.00424193486490462
0.875369841560218	0.124630158439782	249.489742806879	1.19922672941809	1.74890783836623	4.06259574232781	0.000188957900000000	-0.864025807737903	-0.00424613096327050
0.874069469102652	0.125930530897348	252.092881517868	1.19819644558749	1.74433044897812	4.05514180420025	0.000210518000000000	-0.862818738620852	-0.00425547630050430
0.872763369965759	0.127236630034241	254.707484129492	1.19715598993775	1.73977521632170	4.04767038768940	0.000215662300000000	-0.861604604615767	-0.00426910808558569
0.871451564632258	0.128548435367742	257.333509638606	1.19610476408454	1.73524041947143	4.04018173817685	0.000226869900000000	-0.860383412537984	-0.00428528405313194
0.870134073665809	0.129865926334191	259.970916880037	1.19504246885427	1.73072576505381	4.03267385609630	0.000196447300000000	-0.859155446903889	-0.00430243629187143
0.868810917710678	0.131189082289322	262.619664527249	1.19396919287774	1.72623174358813	4.02514314897492	0.000250109200000000	-0.857921307669074	-0.00431998960656885
0.867482117491414	0.132517882508586	265.279711092993	1.19288554558163	1.72175804155804	4.01758709363481	0.000249084600000000	-0.856681511267051	-0.00433869517991070
0.866147693812515	0.133852306187485	267.951014929976	1.19179241253967	1.71730302106788	4.01000556579200	0.000218359100000000	-0.855436104318743	-0.00436005385099377
0.864807667558100	0.135192332441900	270.633534231514	1.19069065926372	1.71286464429489	4.00240121651884	0.000240308500000000	-0.854184850308506	-0.00438566309459792
0.863462059691576	0.136537940308424	273.327227032203	1.18958085366659	1.70844102879255	3.99477844160062	0.000240024200000000	-0.852927355860398	-0.00441696144792612
0.862110891255308	0.137889108744692	276.032051208577	1.18846332507076	1.70403077358353	3.98714183643917	0.000253496500000000	-0.851663160142044	-0.00445451076149084
0.860754183370285	0.139245816629715	278.747964479778	1.18733810261329	1.69963394713719	3.97949518598840	0.000249179200000000	-0.850392038522794	-0.00449830558438097
0.859391957235788	0.140608042764212	281.474924408218	1.18620509226267	1.69525100704235	3.97184113753410	0.000244878600000000	-0.849114077614641	-0.00454879359575802
0.858024234129054	0.141975765870946	284.212888400256	1.18506401647692	1.69088240305349	3.96418086530468	0.000284881300000000	-0.847829360846797	-0.00460650112045034
0.856651035404942	0.143348964595058	286.961813706862	1.18391452036430	1.68652849492244	3.95651391413220	0.000291103900000000	-0.846537984106006	-0.00467087289226777
0.855272382495598	0.144727617504402	289.721657424291	1.18275621666256	1.68218957362302	3.94883851250121	0.000276380300000000	-0.845240025791499	-0.00474006065090087
0.853888296910119	0.146111703089881	292.492376494753	1.18158872940963	1.67786614510738	3.94115179883893	0.000288849100000000	-0.843935533174004	-0.00481194435588036
0.852498800234217	0.147501199765783	295.273927707089	1.18041159310609	1.67355893897762	3.93345187651686	0.000278791500000000	-0.842624596430037	-0.00488560363007513
0.851103914129877	0.148896085870123	298.066267697453	1.17922436985475	1.66926688661517	3.92573940725595	0.000308226900000000	-0.841307308998002	-0.00496150964184564
0.849703660335026	0.150296339664974	300.869352949972	1.17802683233074	1.66498664227739	3.91801701942851	0.000289279200000000	-0.839983957700427	-0.00503977186950542
0.848298060663188	0.151701939336812	303.683139797445	1.17681890263471	1.66071505129100	3.91028835665094	0.000309166700000000	-0.838654793790278	-0.00511844690321441
0.846887137003148	0.153112862996852	306.507584422006	1.17560056127838	1.65645051484896	3.90255642661869	0.000321162400000000	-0.837319868653902	-0.00519446717336048
0.845470911318609	0.154529088681391	309.342642855819	1.17437189360367	1.65219341903042	3.89482145241611	0.000309785900000000	-0.835979074561969	-0.00526542421693440
0.844049405647854	0.155950594352146	312.188270981748	1.17313303041582	1.64794528928604	3.88708141314610	0.000324593400000000	-0.834632144560660	-0.00533017526503225
0.842622642103404	0.157377357896596	315.044424534044	1.17188416528373	1.64370707408925	3.87933504455948	0.000333479200000000	-0.833278916516178	-0.00538859964872533
0.841190642871674	0.158809357128326	317.911059099037	1.17062576412551	1.63947869135963	3.87158186354152	0.000335141300000000	-0.831919356052502	-0.00544143915696098
0.839753430212632	0.160246569787368	320.788130115812	1.16935865925274	1.63526021425615	3.86382049411604	0.000313451100000000	-0.830553553937343	-0.00549006034959557
0.838311026459455	0.161688973540545	323.675592876903	1.16808404824337	1.63105218159653	3.85604747759016	0.000328301200000000	-0.829181781331103	-0.00553544897609125
0.836863454018185	0.163136545981815	326.573402528981	1.16680310147300	1.62685514378450	3.84825831278380	0.000359802500000000	-0.827804011883155	-0.00557773740715609
0.835410735367385	0.164589264632615	329.481514073539	1.16551673800724	1.62267043336470	3.84044977887044	0.000359023800000000	-0.826420277047561	-0.00561672074885066
0.833952893057793	0.166047106942207	332.399882367590	1.16422536750062	1.61849866659400	3.83261989032308	0.000375170300000000	-0.825030618332468	-0.00565164831697717
0.832489949711976	0.167510050288024	335.328462124353	1.16292910014519	1.61433774226522	3.82476855622831	0.000393778300000000	-0.823634890162124	-0.00568152799048315
0.831021928023984	0.168978071976016	338.267207913952	1.16162770406871	1.61018371434449	3.81689841180743	0.000376688700000000	-0.822233027248592	-0.00570555422854744
0.829548850759004	0.170451149240996	341.216074164107	1.16032088718301	1.60603217080551	3.80901242900742	0.000406221700000000	-0.820825270165452	-0.00572368592571939
0.828070740753009	0.171929259246991	344.175015160833	1.15900841647054	1.60187899740947	3.80111160074143	0.000399720300000000	-0.819411885905502	-0.00573736756143216
0.826587620912413	0.173412379087587	347.143985049136	1.15769018727785	1.59772106649103	3.79319549438978	0.000418924000000000	-0.817992952170685	-0.00574896041362564
0.825099514213723	0.174900485786277	350.122937833704	1.15636623074442	1.59355756312908	3.78526275570819	0.000413230400000000	-0.816568295882249	-0.00576044316692731
0.823606443703183	0.176393556296817	353.111827379625	1.15503663519184	1.58939126559974	3.77730967087717	0.000430282200000000	-0.815137593087017	-0.00577270217768423
0.822108432496435	0.177891567503565	356.110607413063	1.15370138383147	1.58522636431269	3.76933168561165	0.000426641300000000	-0.813700552453845	-0.00578569835386320
0.820605503778156	0.179394496221844	359.119231521983	1.15236032443774	1.58106716211692	3.76132623003659	0.000447741900000000	-0.812257354295610	-0.00579920411183955
0.819097680801716	0.180902319198284	362.137653156840	1.15101319624543	1.57691882533450	3.75329283104879	0.000438135100000000	-0.810808291093023	-0.00581304338211968
0.817584986888823	0.182415013111177	365.165825631286	1.14965959450593	1.57278725601349	3.74523339611038	0.000468596400000000	-0.809353844104938	-0.00582689375910978
0.816067445429171	0.183932554570829	368.203702122876	1.14829898474906	1.56867850813736	3.73715301395787	0.000455214800000000	-0.807894440207481	-0.00584074558442033
0.814545079880086	0.185454920119914	371.251235673777	1.14693085122090	1.56459751319908	3.72905773368355	0.000452165000000000	-0.806430191712010	-0.00585533984919525
0.813017913766177	0.186982086233823	374.308379191464	1.14555485338924	1.56054542516374	3.72095195775228	0.000500223400000000	-0.804960776757442	-0.00587077835925823
0.811485970678974	0.188514029321026	377.375085449450	1.14417083617313	1.55651902614119	3.71283809999632	0.000459095800000000	-0.803485730771621	-0.00588521891211550
0.809949274276582	0.190050725723418	380.451307087973	1.14277886047921	1.55251462655062	3.70471795962047	0.000491261100000000	-0.802004743416234	-0.00589535282264349
0.808407848283322	0.191592151716678	383.536996614719	1.14137913243034	1.54852949070916	3.69659231798402	0.000489955600000000	-0.800518009705039	-0.00589731340799352
0.806861716489375	0.193138283510625	386.632106405531	1.13997204259923	1.54456102361212	3.68846013576925	0.000525552100000000	-0.799026032732854	-0.00588798735553255
0.805310902750428	0.194689097249572	389.736588705119	1.13855806171246	1.54060855948641	3.68031959244035	0.000522440000000000	-0.797529285280245	-0.00586551021055896
0.803755430987315	0.196244569012685	392.850395627783	1.13713739953144	1.53667366450445	3.67216759237162	0.000518556600000000	-0.796027637331158	-0.00582975177313007
0.802195325185662	0.197804674814338	395.973479158115	1.13571007142244	1.53275818027060	3.66399969152171	0.000535162500000000	-0.794520530382071	-0.00578237549105829
0.800630609395529	0.199369390604471	399.105791151722	1.13427594324546	1.52886247630453	3.65581240811711	0.000549102300000000	-0.793007682201795	-0.00572609899064249
0.799061307731051	0.200938692268949	402.247283335945	1.13283488708615	1.52498566532176	3.64760483402707	0.000544754200000000	-0.791489605746027	-0.00566325758659269
0.797487444370081	0.202512555629919	405.397907310569	1.13138685751155	1.52112754855131	3.63937682368633	0.000559058000000000	-0.789966883440783	-0.00559609594305470
0.795909043553829	0.204090956446171	408.557614548550	1.12993169102847	1.51728886777318	3.63112765116042	0.000582474200000000	-0.788439787093019	-0.00552772904126888
0.794326129586505	0.205673870413495	411.726356396727	1.12846915550584	1.51346920407709	3.62285572326132	0.000577418600000000	-0.786908305196542	-0.00546085027865925
0.792738726834954	0.207261273165046	414.904084076554	1.12699921385402	1.50966508745839	3.61455949338937	0.000602445400000000	-0.785372040720560	-0.00539603774501327
0.791146859728301	0.208853140271699	418.090748684812	1.12552226346224	1.50587175414645	3.60623803062662	0.000603971100000000	-0.783830652169734	-0.00533208102145928
0.789550552757588	0.210449447242412	421.286301194331	1.12403911827233	1.50208626362737	3.59788829951621	0.000602911200000000	-0.782284012662331	-0.00526722931438875
0.787949830475412	0.212050169524588	424.490692454720	1.12255066745301	1.49830801472377	3.58950421733242	0.000622340100000000	-0.780732063156504	-0.00520082061850592
0.786344717495563	0.213655282504437	427.703873193089	1.12105758126023	1.49453770839823	3.58108015400218	0.000601624800000000	-0.779174930750524	-0.00513400901198672
0.784735238492660	0.215264761507340	430.925794014776	1.11956013464697	1.49077744844909	3.57261381849184	0.000650603200000000	-0.777612876167234	-0.00506883473709055
0.783121418201792	0.216878581798208	434.156405404071	1.11805860478591	1.48703040937343	3.56410607860475	0.000674545700000000	-0.776046073230552	-0.00500601939451417
0.781503281418153	0.218496718581847	437.395657724941	1.11655342569000	1.48329881582111	3.55555935602130	0.000652586800000000	-0.774474463965151	-0.00494437342566091
0.779880852996674	0.220119147003326	440.643501221770	1.11504522001181	1.47958335251197	3.54697683730216	0.000662946600000000	-0.772897981016734	-0.00488262456952085
0.778254157851668	0.221745842148332	443.899886020067	1.11353449095071	1.47588420073972	3.53836206833545	0.000644772100000000	-0.771316537944209	-0.00482027484577696
0.776623220956454	0.223376779043546	447.164762127224	1.11202147148164	1.47220130405697	3.52971788444848	0.000685519200000000	-0.769730135910009	-0.00475772829169906
0.774988067343000	0.225011932657000	450.438079433223	1.11050605397372	1.46853462236028	3.52104564810208	0.000707781700000000	-0.768138905991035	-0.00469507315529985
0.773348722101556	0.226651277898444	453.719787711378	1.10898782626212	1.46488526824149	3.51234475352515	0.000691370500000000	-0.766543064823216	-0.00463181897741855
0.771705210380286	0.228294789619714	457.009836619065	1.10746607649026	1.46125504514397	3.50361384370509	0.000730948100000000	-0.764942705669852	-0.00456856441439384
0.770057557384900	0.229942442615100	460.308175698466	1.10593992951383	1.45764384354801	3.49485377992232	0.000728152600000000	-0.763337553680467	-0.00450702410750431
0.768405788378293	0.231594211621707	463.614754377285	1.10440860716407	1.45404974066093	3.48606904577743	0.000772470000000000	-0.761727721090137	-0.00444993971824041
0.766749928680171	0.233250071319829	466.929521969499	1.10287146751623	1.45047029251903	3.47726486725439	0.000733945500000000	-0.760113439782448	-0.00440091263552883
0.765090003666690	0.234909996333310	470.252427676084	1.10132808029989	1.44690314153539	3.46844532440747	0.000783358100000000	-0.758494657621010	-0.00436295338999890
0.763426038770081	0.236573961229919	473.583420585759	1.09977822835104	1.44334810472365	3.45961224226993	0.000736997900000000	-0.756871482851476	-0.00433833612532717
0.761758059478287	0.238241940521713	476.922449675720	1.09822224848135	1.43980672890294	3.45076482315212	0.000800443100000000	-0.755244088387458	-0.00432926752655940
0.760086091334590	0.239913908665410	480.269463812381	1.09666077741657	1.43627933116874	3.44190232895317	0.000791451200000000	-0.753612482714021	-0.00433874464533962
0.758410159937245	0.241589840062755	483.624411752110	1.09509441324302	1.43276489716278	3.43302575300765	0.000798836200000000	-0.751976269994443	-0.00436917732256118
0.756730290939107	0.243269709060893	486.987242141972	1.09352340794757	1.42926353675149	3.42413883355742	0.000786473700000000	-0.750335154524180	-0.00442048469224343
0.755046510047264	0.244953489952736	490.357903520470	1.09194790786443	1.42577649146695	3.41524692674980	0.000833861100000000	-0.748689154274045	-0.00449056081621918
0.753358843022664	0.246641156977336	493.736344318285	1.09036809956456	1.42230661798932	3.40635486967288	0.000851859100000000	-0.747038449353480	-0.00457755721941236
0.751667315679746	0.248332684320254	497.122512859019	1.08878406641943	1.41885804612272	3.39746673026448	0.000842444000000000	-0.745383373750380	-0.00468075479153046
0.749971953886066	0.250028046113934	500.516357359940	1.08719562635341	1.41543498649690	3.38858633262198	0.000873327900000000	-0.743724288107911	-0.00479935491894253
0.748272783561929	0.251727216438071	503.917825932724	1.08560251508332	1.41204037482376	3.37971574842093	0.000861245100000000	-0.742061383139742	-0.00493145481695939
0.746569830680015	0.253430169319985	507.326866584199	1.08400459196209	1.40867362757020	3.37085381814355	0.000888894900000000	-0.740394603216027	-0.00507423534096912
0.744863121265005	0.255136878734995	510.743427217095	1.08240183654493	1.40533077980655	3.36199946704164	0.000895327700000000	-0.738723735620848	-0.00522405510027852
0.743152681393209	0.256847318606791	514.167455630789	1.08079426651904	1.40200608392713	3.35315280980173	0.000876377900000000	-0.737048870998545	-0.00537733066313117
0.741438537192197	0.258561462807803	517.598899522045	1.07918196598541	1.39869378573391	3.34431265183702	0.000950485500000000	-0.735370057648567	-0.00553075695798833
0.739720714840420	0.260279285159580	521.037706485768	1.07756541192674	1.39538956637083	3.33547758584030	0.000935754100000000	-0.733687472249626	-0.00567996122771043
0.737999240566837	0.262000759433163	524.483824015759	1.07594532490607	1.39209146695289	3.32664552509227	0.000970106700000000	-0.732001415882616	-0.00582014674336355
0.736274140650544	0.263725859349456	527.937199505449	1.07432287597301	1.38879964126455	3.31781153644455	0.000975024900000000	-0.730312140159493	-0.00594882882673039
0.734545441420397	0.265454558579603	531.397780248659	1.07269934869018	1.38551528733600	3.30896926479084	0.000960108300000000	-0.728619387852611	-0.00606658727841308
0.732813169254636	0.267186830745364	534.865513440349	1.07107603726682	1.38224065506367	3.30011335297969	0.000954522700000000	-0.726922848035235	-0.00617512520379022
0.731077350580513	0.268922649419487	538.340346177367	1.06945369721222	1.37897731374685	3.29124214631263	0.000964396100000000	-0.725222333119924	-0.00627546626648324
0.729338011873913	0.270661988126087	541.822225459205	1.06783240668040	1.37572371570021	3.28235755842019	0.000988644500000000	-0.723518100997242	-0.00636737236804828
0.727595179658981	0.272404820341019	545.311098188746	1.06621161954060	1.37247668938645	3.27346117257364	0.00103483300000000	-0.721810668636205	-0.00644997246235057
0.725848880507744	0.274151119492256	548.806911173021	1.06459040927597	1.36923448874923	3.26455162395562	0.00103408800000000	-0.720100243529054	-0.00652285019453436
0.724099141039733	0.275900858960267	552.309611123964	1.06296758259364	1.36599796341778	3.25562537248792	0.00103186200000000	-0.718386448693836	-0.00658706447124239
0.722345987921611	0.277654012078389	555.819144659161	1.06134187614519	1.36276956367810	3.24667894726949	0.00105065900000000	-0.716668846407990	-0.00664446301625891
0.720589447866790	0.279410552133210	559.335458302612	1.05971218663737	1.35955245468526	3.23771108828051	0.000993845000000000	-0.714947359976349	-0.00669596445747064
0.718829547635055	0.281170452364945	562.858498485486	1.05807757001838	1.35634994178191	3.22872318864060	0.00102070100000000	-0.713221943792895	-0.00674122834448428
0.717066314032193	0.282933685967807	566.388211546864	1.05643731530427	1.35316538546660	3.21971900603965	0.00104149800000000	-0.711492683214923	-0.00678021430318543
0.715299773909601	0.284700226090399	569.924543734522	1.05479086872310	1.34999898858229	3.21070233504082	0.00106812000000000	-0.709759999438096	-0.00681409599449401
0.713529954163921	0.286470045836079	573.467441205664	1.05313800197512	1.34684751669435	3.20167634545660	0.00105881300000000	-0.708024022796273	-0.00684445378142380
0.711756881736655	0.288243118263345	577.016850027689	1.05147877708344	1.34370597230814	3.19264288963554	0.00105383300000000	-0.706284347173015	-0.00687253746800973
0.709980583613783	0.290019416386217	580.572716178961	1.04981352892826	1.34056952454675	3.18360131489367	0.00110751800000000	-0.704540603659353	-0.00689841865119124
0.708201086825391	0.291798913174609	584.134985549549	1.04814281191949	1.33743384773210	3.17454918454565	0.00104529700000000	-0.702792983304562	-0.00692122364780200
0.706418418445287	0.293581581554713	587.703603941998	1.04646738072964	1.33429515635374	3.16548491510449	0.00109459600000000	-0.701041931222974	-0.00694009224320613
0.704632605590618	0.295367394409382	591.278517072096	1.04478807180875	1.33115222488202	3.15640753048098	0.00108099700000000	-0.699287860397029	-0.00695366138657593
0.702843675421498	0.297156324578502	594.859670569618	1.04310542428164	1.32800657410141	3.14731441114427	0.00105777700000000	-0.697530811053957	-0.00695857239206023
0.701051655140619	0.298948344859381	598.447009979101	1.04141948726153	1.32486188212566	3.13820346824355	0.00109315300000000	-0.695770697817670	-0.00695088503890337
0.699256571992876	0.300743428007124	602.040480760603	1.03972997513968	1.32172314354788	3.12907547655414	0.00108959700000000	-0.694007669963346	-0.00692804827522471
0.697458453264982	0.302541546735018	605.640028290468	1.03803641434366	1.31859434852015	3.11993214415033	0.00109380100000000	-0.692241713140495	-0.00688880921698459
0.695657326285088	0.304342673714912	609.245597862085	1.03633835193905	1.31547897272185	3.11077421828559	0.00110466300000000	-0.690472706392416	-0.00683298852512528
0.693853218422405	0.306146781577595	612.857134686650	1.03463521209146	1.31238168347455	3.10160199026547	0.00104804200000000	-0.688700636568183	-0.00676063354230695
0.692046157086815	0.307953842913185	616.474583893941	1.03292632556869	1.30930618698597	3.09241627555045	0.00112461400000000	-0.686925771494578	-0.00667180226345506
0.690236169728493	0.309763830271507	620.097890533077	1.03121103825703	1.30625339902720	3.08321794208019	0.00115751800000000	-0.685148199992992	-0.00656782004847930
0.688423283837527	0.311576716162473	623.726999573277	1.02948893440057	1.30322213460632	3.07400626446784	0.00111163200000000	-0.683367898250653	-0.00645161422167237
0.686607526943528	0.313392473056472	627.361855904640	1.02775990163547	1.30021023871960	3.06477976458212	0.00110567000000000	-0.681585078716347	-0.00632627580555236
0.684788926615254	0.315211073384746	631.002404338901	1.02602415157517	1.29721499893303	3.05553834265093	0.00106901700000000	-0.679799787114701	-0.00619320370896053
0.682967510460224	0.317032489539776	634.648589610199	1.02428207138245	1.29423493818274	3.04628266698942	0.00112280200000000	-0.678011604821989	-0.00605240600540031
0.681143306124333	0.318856693875667	638.300356375853	1.02253422178147	1.29127018865808	3.03701394309615	0.00111238900000000	-0.676220022763948	-0.00590478882559414
0.679316341291471	0.320683658708529	641.957649217122	1.02078113748224	1.28832006435517	3.02773443674066	0.00113298400000000	-0.674425016457366	-0.00575232532270882
0.677486643683139	0.322513356316861	645.620412639971	1.01902323833017	1.28538234050337	3.01844703253559	0.00112454800000000	-0.672626837468036	-0.00559674076344913
0.675654241058062	0.324345758941938	649.288591075851	1.01726066308279	1.28245495545302	3.00915639075038	0.00111408400000000	-0.670825840036394	-0.00543841311685645
0.673819161211805	0.326180838788195	652.962128882464	1.01549344541528	1.27953648096770	2.99986751367792	0.00109656900000000	-0.669022098442102	-0.00527694619597173
0.671981431976394	0.328018568023606	656.640970344524	1.01372168968141	1.27662649289361	2.99058248045796	0.00114921900000000	-0.667215742176075	-0.00511264684329068
0.670141081219921	0.329858918780079	660.325059674546	1.01194567787773	1.27372551886118	2.98130059604737	0.00118657800000000	-0.665406790240933	-0.00494713739344187
0.668298136846168	0.331701863153832	664.014341013598	1.01016564457628	1.27083369589620	2.97201950929813	0.00116779500000000	-0.663594914294177	-0.00478281304745659
0.666452626794218	0.333547373205782	667.708758432083	1.00838189819211	1.26795154686348	2.96273467576541	0.00119440000000000	-0.661779810055831	-0.00462115656552905
0.664604579038068	0.335395420961932	671.408255930512	1.00659473691944	1.26508042175093	2.95344137528671	0.00116065000000000	-0.659961262075798	-0.00446225841881615
0.662754021586245	0.337245978413755	675.112777440269	1.00480459468893	1.26222005764413	2.94413781460556	0.00117351300000000	-0.658139412623537	-0.00430630335765691
0.660900982481420	0.339099017518580	678.822266824392	1.00301192554593	1.25936728842829	2.93482522111470	0.00118660100000000	-0.656314731702209	-0.00415475204234165
0.659045489800021	0.340954510199979	682.536667878338	1.00121713709440	1.25651769367888	2.92550458203395	0.00119326000000000	-0.654487627926334	-0.00400866541539517
0.657187571651847	0.342812428348153	686.255924330765	0.999420551572149	1.25366797200781	2.91617465115194	0.00121814600000000	-0.652658148057232	-0.00386770107547584
0.655327256179680	0.344672743820320	689.979979844302	0.997622384151882	1.25081637874110	2.90683228824987	0.00122249500000000	-0.650826091604650	-0.00373086286561613
0.653464571558901	0.346535428441099	693.708778016319	0.995822749705981	1.24796250567880	2.89747358673108	0.00117535500000000	-0.648991314922875	-0.00359789576205759
0.651599545997100	0.348400454002900	697.442262379711	0.994021678833031	1.24510532709342	2.88809596713221	0.00119082900000000	-0.647153815271491	-0.00346905695432632
0.649732207733689	0.350267792266311	701.180376403669	0.992219126188766	1.24224283281209	2.87869917022082	0.00119107400000000	-0.645313575864140	-0.00334436144155993
0.647862585039518	0.352137414960482	704.923063494451	0.990414821118151	1.23937423318204	2.86928497253455	0.00124443300000000	-0.643470620871842	-0.00322399912744288
0.645990706216481	0.354009293783519	708.670266996168	0.988608423163361	1.23650072514177	2.85985663309970	0.00122656900000000	-0.641625069454283	-0.00310879516480411
0.644116599597133	0.355883400402867	712.421930191555	0.986799384507809	1.23362363325811	2.85041863350195	0.00122633600000000	-0.639776931864876	-0.00299971466720468
0.642240293544303	0.357759706455697	716.177996302742	0.984987175797816	1.23074347670774	2.84097673335597	0.00124036800000000	-0.637926333787805	-0.00289703375574337
0.640361816450700	0.359638183549300	719.938408492045	0.983171349550233	1.22786022233219	2.83153651376481	0.00120935800000000	-0.636073287924114	-0.00280013241446778
0.638481196738528	0.361518803261472	723.703109862733	0.981351755505810	1.22497320218053	2.82210001470226	0.00122256300000000	-0.634217815906612	-0.00270821904650688
0.636598462859101	0.363401537140899	727.472043459804	0.979528406964639	1.22208117027372	2.81266407767948	0.00127876300000000	-0.632359959981578	-0.00262041217968404
0.634713643292444	0.365286356707556	731.245152270782	0.977701340650663	1.21918173118758	2.80322350663739	0.00125123000000000	-0.630499821737647	-0.00253517233807291
0.632826766546916	0.367173233453084	735.022379226467	0.975870537926172	1.21627163037927	2.79377496763802	0.00127049800000000	-0.628637666543588	-0.00245063979546037
0.630937861158812	0.369062138841188	738.803667201739	0.974035772517005	1.21334849149094	2.78431872565042	0.00122184100000000	-0.626773353081785	-0.00236520727832587
0.629046955691977	0.370953044308023	742.588959016326	0.972196788096391	1.21041132493837	2.77485827454467	0.00127174600000000	-0.624906525706136	-0.00227768527839568
0.627154078737417	0.372845921262583	746.378197435584	0.970353156311175	1.20745997488133	2.76539967339440	0.00125084800000000	-0.623037080227418	-0.00218719189928968
0.625259258912909	0.374740741087091	750.171325171278	0.968504564353773	1.20449546854397	2.75594925312108	0.00126140400000000	-0.621165151954672	-0.00209328343146177
0.623362524862608	0.376637475137392	753.968284882368	0.966650806129088	1.20151956205483	2.74651059903396	0.00125444600000000	-0.619290972946198	-0.00199576629946764
0.621463905256663	0.378536094743337	757.769019175779	0.964791941561167	1.19853266572187	2.73708259011159	0.00123774000000000	-0.617414615474745	-0.00189503626191933
0.619563428790820	0.380436571209180	761.573470607194	0.962928036273272	1.19553645814491	2.72766114504959	0.00124083600000000	-0.615535991517108	-0.00179274750164790
0.617661124186036	0.382338875813964	765.381581681828	0.961058944613440	1.19253674548744	2.71824066488972	0.00124664800000000	-0.613655031801837	-0.00169037137847100
0.615757020188090	0.384242979811910	769.193294855206	0.959184301456767	1.18954077616385	2.70881439742241	0.00123906800000000	-0.611771966612822	-0.00158840458461528
0.613851145567186	0.386148854432814	773.008552533958	0.957303615472568	1.18655467920188	2.69937588415876	0.00127412000000000	-0.609887187758188	-0.00148692480325267
0.611943529117567	0.388056470882433	776.827297076593	0.955416324735752	1.18358260828109	2.68992017518704	0.00126053400000000	-0.608000835417086	-0.00138584282721219
0.610034199657126	0.389965800342874	780.649470794274	0.953521974715282	1.18062636735152	2.68044506659335	0.00124551000000000	-0.606112835503919	-0.00128473581621621
0.608123186027007	0.391876813972993	784.475015951623	0.951620200634278	1.17768544992106	2.67095179694265	0.00124014400000000	-0.604222789739400	-0.00118309009582988
0.606210517091221	0.393789482908779	788.303874767481	0.949710727545073	1.17475802618552	2.66144370566472	0.00122449300000000	-0.602330358900604	-0.00108104504900036
0.604296221736254	0.395703778263746	792.135989415701	0.947793139847643	1.17184264014641	2.65192286408092	0.00122869900000000	-0.600435495571881	-0.000979790077534996
0.602380328870669	0.397619671129331	795.971302025941	0.945867040926066	1.16893726998714	2.64238889868668	0.00123413700000000	-0.598538632494528	-0.000880344867027796
0.600462867424722	0.399537132575278	799.809754684433	0.943932135265355	1.16603908716098	2.63284009454017	0.00122116000000000	-0.596640120597733	-0.000783014580780573
0.598543866349968	0.401456133650032	803.651289434770	0.941988408822588	1.16314524362897	2.62327572441113	0.00122084900000000	-0.594740003956065	-0.000688290148569626
0.596623354618864	0.403376645381136	807.495848278706	0.940035990291477	1.16025389336417	2.61369568453745	0.00121426400000000	-0.592837828080791	-0.000596539706477389
0.594701361224385	0.405298638775615	811.343373176917	0.938074948132176	1.15736290025950	2.60409976599637	0.00120005800000000	-0.590933390115514	-0.000507393104107119
0.592777915179627	0.407222084820373	815.193806049804	0.936105026921005	1.15446851478466	2.59448820523732	0.00123238700000000	-0.589026757106968	-0.000420146030292756
0.590853045517412	0.409146954482588	819.047088778276	0.934125612532699	1.15156745218549	2.58486073734951	0.00123062000000000	-0.587118221992061	-0.000334315912727500
